ID,英文名稱,中文名稱,圖片,更新日期
908717,One-lime phosphate（同 Concentrated super-phosphate）,重过磷酸钙,,2012-11-26
908718,Olivine-fused phosphate,橄榄石熔磷肥,,2012-11-26
908719,Olivine,橄榄石,,2012-11-26
908720,Oliver filter,邬氏过滤机,,2012-11-26
908721,Oilation,油化,,2012-11-26
908722,Oil cake,油饼，油粕,,2012-11-26
908723,Offal,动物杂屑,,2012-11-26
908724,Occlusion,包藏,,2012-11-26
908725,Oberphos process,奥氏法,,2012-11-26
908726,Nutritive fertilizer,养分肥料,,2012-11-26
908727,Nutrient element,肥料要素,,2012-11-26
908728,Nutrient,养分,,2012-11-26
908729,Norwegian saltpeter,挪威产硝酸钙，合成硝酸钙,,2012-11-26
908730,Normal superphosphate（同 Calcium superphosphate）,过磷酸钙,,2012-11-26
908731,Normal phosphate,正磷酸三钙,,2012-11-26
908732,Nordengren process,诺氏法,,2012-11-26
908733,Nonpressure solutions,无氨氮液,,2012-11-26
908734,Nonessential element,非必要元素,,2012-11-26
908735,Non-acid forming,非成酸性,,2012-11-26
908736,Non-symbiotic,非共生性,,2012-11-26
908737,Nodulizing,结核,,2012-11-26
908738,Nodule phosphate,瘤状磷矿石,,2012-11-26
908739,Nodule bacteria,根瘤菌,,2012-11-26
908740,Nodular concretion,瘤状结核,,2012-11-26
908741,Nitrous chamber,亚硝化铅室,,2012-11-26
908742,Nitrosomonas,亚硝酸鞭毛菌,,2012-11-26
908743,Nitrosococcus,亚硝酸球菌,,2012-11-26
908744,Nitroprills,丸状硝酸铵,,2012-11-26
908745,Nitrophosphate,硝磷铵化成肥料,,2012-11-26
908746,Nitrojection,注氮,,2012-11-26
908747,Nitrogenous tankage,氮质废肉渣,,2012-11-26
908748,Nitrogenous guano,氮质海鸟粪,,2012-11-26
908749,Nitrogenous fertilizer,氮肥,,2012-11-26
908750,Nitrogen solution,含氮液,,2012-11-26
908751,Nitrogen-fixing bacteria,固氮菌,,2012-11-26
908752,Nitrogen cycle,氮素循环,,2012-11-26
908753,Nitrogen  carrier,含氮物,,2012-11-26
908754,Nitrogen,氮素，氮氧,,2012-11-26
908755,Nitrogation,加氨灌溉,,2012-11-26
908756,Nitrobacter,硝化菌,,2012-11-26
908757,Nitro-carbonic process,硝酸碳酸法,,2012-11-26
908758,Nitrifier（同 Nitrifying bacteria）,硝化细菌,,2012-11-26
908759,Nitrifying bacteria,硝化细菌,,2012-11-26
908760,Nitrification,硝化作用,,2012-11-26
908761,Nitric phosphate（同 Nitrophosphate),硝磷铵化成肥料,,2012-11-26
908762,Nitric acid,硝酸,,2012-11-26
908763,Nitrated cloth,耐酸硝布,,2012-11-26
908764,Nitrate superphosphate,硝酸法过磷酸钙,,2012-11-26
908765,Nitrate of soda-potash,钾钠硝，硝酸钾钠,,2012-11-26
908766,Nitrate of soda（同 Sodium nitrate）,硝酸钠,,2012-11-26
908767,Nitrate of potash（同 Potassium nitrate）,硝酸钾,,2012-11-26
908768,Nitrate of lime（同 Calcium nitrate）,硝酸钙,,2012-11-26
908769,Nitrate nitrogen,硝态氮,,2012-11-26
908770,Nitraphosphate（同 Nitro-phosphate）,硝磷铵化成肥料,,2012-11-26
908771,Niter（同 Saltpeter）,硝石，钾硝,,2012-11-26
908772,Night soil,人粪尿，下肥,,2012-11-26
908773,Newaygo screen,聂氏震筛机,,2012-11-26
908774,Neutralization value,中和价,,2012-11-26
908775,Neutralization,中和,,2012-11-26
908776,Neutral fertilizer,中性肥料,,2012-11-26
908777,Neubauer test,脑氏幼苗法,,2012-11-26
908778,Nephelite，Nepheline,霞石,,2012-11-26
908779,Natural manure,天然肥料,,2012-11-26
908780,Nagelschmidtite,磷酸二正矽酸钙,,2012-11-26
908781,N.E.C.（Nitrogen Engineering Corporation process）,美国氮气工程公司法,,2012-11-26
908782,Muscovite,白云母,,2012-11-26
908783,Muriate of potash,氯化钾,,2012-11-26
908784,Multiple superphosphate（同 Concentrated super-phosphate）,重过磷酸钙,,2012-11-26
908785,Muck,腐泥土,,2012-11-26
908786,Moritz den,摩氏化成窖,,2012-11-26
908787,Mont-Cenis process,蒙氏法,,2012-11-26
908788,Monocalcium phosphate,磷酸一钙,,2012-11-26
908789,Monocalcium chloro-phosphate,氯化磷酸一钙,,2012-11-26
908790,Monoammonium phosphate,磷酸一铵,,2012-11-26
908791,Moisture-retaining capacity,保湿能力,,2012-11-26
908792,Mixer,混合器,,2012-11-26
908793,Mixed goods,混合肥料,,2012-11-26
908794,Mixed fertilizers,混合肥料,,2012-11-26
908795,Minor element,微量元素,,2012-11-26
908796,Minimum ammoniation,适量氨化,,2012-11-26
908797,Mineral Theory,矿物质学说,,2012-11-26
908798,Mineral phosphate,矿质磷矿石,,2012-11-26
908799,Mineral manure,矿质肥料,,2012-11-26
908800,Mills-Packard water-cooled type,密柏二氏水冷式,,2012-11-26
908801,Milk of lime,石灰乳,,2012-11-26
908802,Milch den,米氏化成窖,,2012-11-26
908803,Microline,钾微斜长石,,2012-11-26
908804,Micro-nutrient element（同 Minor element）,微量元素,,2012-11-26
908805,Micro element（同 Minor element）,微量元素,,2012-11-26
908806,Metro sulfate of ammonia,粗晶硫酸铵,,2012-11-26
908807,Metaphosphoric acid,偏磷酸,,2012-11-26
908808,Metaphos（同 Calcium metaphosphate）,偏磷酸钙,,2012-11-26
908809,Mesh,筛孔,,2012-11-26
908810,Mechanical mixture,混合物,,2012-11-26
908811,Mechanical den,机械窖,,2012-11-26
908812,Meat meal,干肉粉,,2012-11-26
908813,Maxwell den,麦氏化成窖,,2012-11-26
908814,Martenet process,马氏法,,2012-11-26
908815,Marl,泥灰,,2012-11-26
908816,Marine phosphorite,海成纤核磷灰石,,2012-11-26
908817,Manuring,施肥,,2012-11-26
908818,Manurial value,肥效价,,2012-11-26
908819,Manure spreader,施肥机,,2012-11-26
908820,Manure salt,肥料钾盐,,2012-11-26
908821,Manure,肥料，有机肥料,,2012-11-26
908822,Manganese sulfate,硫酸锰,,2012-11-26
908823,Magnesite,菱美矿,,2012-11-26
908824,Magnesia,氧化镁,,2012-11-26
908825,Lysimeter,淋溶水采集装置,,2012-11-26
908826,Lupine,羽扇豆,,2012-11-26
908827,Lucern（同 Alfalfa）,紫苜蓿,,2012-11-26
908828,Lron phosphate,碱性熔渣,,2012-11-26
908829,Locust acaca,刺槐,,2012-11-26
908830,Litter,褥草,,2012-11-26
908831,Liquid manure,厩肥液,,2012-11-26
908832,Liquid application,液施,,2012-11-26
908833,Liquid air,液态空氧,,2012-11-26
908834,Linseed meal,亚麻籽粉粕,,2012-11-26
908835,Liming value,石灰值,,2012-11-26
908836,Liming,施用石灰,,2012-11-26
908837,Limestone,石灰石,,2012-11-26
908838,Lime-nitrogen（同 Calcium cyanamide）,石灰氮，氰氨基化钙,,2012-11-26
908839,Lime-based superphosphate,碱性过磷酸钙,,2012-11-26
908840,Lime requirement,石灰需要量,,2012-11-26
908841,Lime equivalent,石灰当量,,2012-11-26
908842,Lime,石灰,,2012-11-26
908843,Ligno-protein complex,木素蛋白复合体,,2012-11-26
908844,Lignin,木素,,2012-11-26
908845,Liberation,离释,,2012-11-26
908846,Leucite,白榴子石,,2012-11-26
908847,Lepidolite,鳞云母,,2012-11-26
908848,Leonite,钾镁矾,,2012-11-26
908849,Legumes,豆科植物,,2012-11-26
908850,Leather waste,废皮革,,2012-11-26
908851,Leachability,流失性,,2012-11-26
908852,Lazulite,天蓝石,,2012-11-26
908853,Layer vessel,叠制高压器,,2012-11-26
908854,Law of Minimum Nutrient,最低养分律,,2012-11-26
908855,Law of Minimum,最低因素限制律,,2012-11-26
908856,Law of Diminishing Returns,报酬递减律,,2012-11-26
908857,Lasting manure,持久性肥料,,2012-11-26
908858,Langbeinite,无水钾镁矾,,2012-11-26
908859,Land pebble phosphate,陆地卵磷矿石,,2012-11-26
908860,Krugite,镁钾钙矾,,2012-11-26
908861,Kneading,揑合,,2012-11-26
908862,Kieserite,石盐镁矾,,2012-11-26
908863,Kieselguhr,硅藻土,,2012-11-26
908864,Kidney bean,菜豆,,2012-11-26
908865,Kelp ash,海藻灰,,2012-11-26
908866,Kaolin,高岭土,,2012-11-26
908867,Kalk-stickstoff（同 Calcium cyanamide）,氰氨基化钙,,2012-11-26
908868,Kalkammonsalpeter（同 Nitro chalk）,钙化硝酸铵,,2012-11-26
908869,Kalinite,纤维钾明矾，天然明矾,,2012-11-26
908870,Kaliammon-salpeter,硝酸钾铵,,2012-11-26
908871,Kainit,钾盐镁矾,,2012-11-26
908872,Jaw crusher,颚式轧碎机,,2012-11-26
908873,Jauche（同 Stable water）,厩肥液,,2012-11-26
908874,Jack bean,刀豆,,2012-11-26
908875,Italian clover（同 Crimson clover）,意大利三叶草，深红三叶草,,2012-11-26
908876,Iron catalyst,铁剂触媒,,2012-11-26
908877,Intermediate  product,半制品,,2012-11-26
908878,Interaction,连应,,2012-11-26
908879,Inorganics,无机肥料,,2012-11-26
908880,Inorganic nitrogenous fertilizer,无机氮肥,,2012-11-26
908881,Inoculation,接种,,2012-11-26
908882,Indirect fertilizer,间接肥料,,2012-11-26
908883,Incomplete fertilizer,不完全肥料,,2012-11-26
908884,Illinois system,伊州施肥制,,2012-11-26
908885,I.M.M.（Institute of Mining and Metallurgy sieve）,矿冶学会标准筛,,2012-11-26
908886,Hygroscopicity,吸湿性,,2012-11-26
908887,Hydroxyl-apatite,氢氧磷灰盐（石）,,2012-11-26
908888,Hydrogen convertor,氢转化器,,2012-11-26
908889,Hydrofluosilicic acid,氟矽酸,,2012-11-26
908890,Hydrator,水化机，水化塔,,2012-11-26
908891,Hydrated lime,熟石灰,,2012-11-26
908892,Hydration,水化,,2012-11-26
908893,Hyacinth bean,鹊豆；扁豆,,2012-11-26
908894,Hungarian vetch,匈牙利大巢菜,,2012-11-26
908895,Humus Theory,腐值质学说,,2012-11-26
908896,Humus,腐植质,,2012-11-26
908897,Hummer electric screen,电动筛,,2012-11-26
908898,Humification,腐植化,,2012-11-26
908899,Humic acid,腐植酸,,2012-11-26
908900,Human urine,人尿,,2012-11-26
908901,Human fæces,人粪,,2012-11-26
908902,Human excrete,人粪尿,,2012-11-26
908903,Hippuric acid,马尿酸,,2012-11-26
908904,Hot manure,热性肥料,,2012-11-26
908905,Horton sphere,霍氏蓄氨球,,2012-11-26
908906,Horse manure,马粪肥,,2012-11-26
908907,Horse bean,蚕豆,,2012-11-26
908908,Horn shavings,角屑,,2012-11-26
908909,Horn meal,角粉,,2012-11-26
908910,Horn dust（同 Horn meal）,角粉,,2012-11-26
908911,Horizontal mixer,卧式混合器,,2012-11-26
908912,Hopkin's system,贺氏施肥制,,2012-11-26
908913,Hopclover（同 Yellow colver）,黄三叶草，天蓝,,2012-11-26
908914,Hoof and horn meal,蹄角粉,,2012-11-26
908915,Home-mixed fertilizer,农家混合肥料,,2012-11-26
908916,Hinged hammer pulverizer,挂锤击碎机,,2012-11-26
908917,Hill application,穴施,,2012-11-26
908918,High analysis fertilizer,高成分肥料,,2012-11-26
908919,Herreshoff mechanical burner,郝氏机械炉,,2012-11-26
908920,Harris mechanical furnace,郝氏机械炉,,2012-11-26
908921,Hardening,硬化,,2012-11-26
908922,Hard salt,粗钾石盐，粗钾钠盐,,2012-11-26
908923,Hard rock phosphate,硬质磷矿石,,2012-11-26
908924,Hand den,手掘化成窖,,2012-11-26
908925,Hairy vetch,毛野豌豆,,2012-11-26
908926,Haber-Bosch process,哈布二氏法,,2012-11-26
908927,Gypsum process,石膏法,,2012-11-26
908928,Gypsum,石膏,,2012-11-26
908929,Gypsite,土状石膏,,2012-11-26
908930,Guggenheim process,顾氏法,,2012-11-26
908931,Guaranteed analysis,保证成分,,2012-11-26
908932,Guano phosphorite,粪磷矿，粪化纤核磷灰石,,2012-11-26
908933,Guano phosphate,粪磷矿,,2012-11-26
908934,Guano,海鸟粪，粪石,,2012-11-26
908935,Ground shells,介壳粉,,2012-11-26
908936,Ground phosphate rock,磷矿粉,,2012-11-26
908937,Ground limestone,石灰石粉,,2012-11-26
908938,Grinding ring,磨环,,2012-11-26
908939,Grinder,研磨机,,2012-11-26
908940,Green sand marl,海绿石泥灰,,2012-11-26
908941,Green manure crop,绿肥作物,,2012-11-26
908942,Green manure,绿肥,,2012-11-26
908943,Green bean,绿豆,,2012-11-26
908944,Green acid,绿磷酸,,2012-11-26
908945,Greaver（同 Process tankage）,低级废肉渣,,2012-11-26
908946,Grass ashes,草灰,,2012-11-26
908947,Granulator,粒化机,,2012-11-26
908948,Granulation,粒化,,2012-11-26
908949,Granulated fertilizers,粒化肥料,,2012-11-26
908950,Granular fertilizers,粒状肥料,,2012-11-26
908951,Graining,成粒,,2012-11-26
908952,Grade standard,品级标准,,2012-11-26
908953,Goat manure,山羊粪肥,,2012-11-26
908954,Glue,胶,,2012-11-26
908955,Glover acid,葛氏塔酸,,2012-11-26
908956,Glauconite,海绿石,,2012-11-26
908957,Glauber's salt,芒硝,,2012-11-26
908958,Glass phosphate,玻璃磷肥,,2012-11-26
908959,Glaserite（同 Aphthit-alite）,硫酸钾石,,2012-11-26
908960,German clover（同 Crimson clover）,德国三叶草，深红三叶草,,2012-11-26
908961,Gelatine,白明胶,,2012-11-26
908962,Geeken's diagram,纪氏肥料配合图,,2012-11-26
908963,Gay-Lussac tower,盖氏塔,,2012-11-26
908964,Garbage tankage,垃圾渣,,2012-11-26
908965,Gaillard-Parrish sulfuric acid plant,盖柏二氏硫酸工场,,2012-11-26
908966,Fused tricalcium phosphate,熔制磷酸三钙,,2012-11-26
908967,Fused phosphate rock（同 Fused tricalcium phosphate）,熔制磷酸三钙,,2012-11-26
908968,Fused phosphate,熔磷肥,,2012-11-26
908969,Fused magnesium phosphate,含镁熔磷肥,,2012-11-26
908970,Furrow slice,耕梨层,,2012-11-26
908971,Furrow application,条施,,2012-11-26
908972,Fuller's earth,漂白土,,2012-11-26
908973,Free nitrogen,游离氮,,2012-11-26
908974,Free ammonia,游离氨,,2012-11-26
908975,Free acid,游离酸,,2012-11-26
908976,Frank caro process,富卡二氏法,,2012-11-26
908977,Fortified guano,加料鸟粪肥,,2012-11-26
908978,Forged vessel,锻制高压器,,2012-11-26
908979,Flotation,浮选,,2012-11-26
908980,Foldyard manure（同 Farmyard manure）,厩肥,,2012-11-26
908981,Fluorphosphate,氟磷矿石,,2012-11-26
908982,Fluor-apatite,氟磷灰石,,2012-11-26
908983,Flue dust,烟道灰,,2012-11-26
908984,Flesh meal（同 Meat meal）,干肉粉,,2012-11-26
908985,Flaking,削片,,2012-11-26
908986,Fixed nitrogen,固定氮,,2012-11-26
908987,Fish scrap,鱼渣,,2012-11-26
908988,Fish meal,鱼粉,,2012-11-26
908989,Fish manure,鱼肥,,2012-11-26
908990,Fish guano（同 Fish manure）,鱼肥,,2012-11-26
908991,Fines,细料,,2012-11-26
908992,Filter press mud,滤泥，滤饼,,2012-11-26
908993,Filter press,压滤机,,2012-11-26
908994,Filter cake,滤饼,,2012-11-26
908995,Filler,填料,,2012-11-26
908996,Field experiments,田间试验,,2012-11-26
908997,Field cylinder experiments,地盆试验,,2012-11-26
908998,Fertilizer tag,肥料合格签条,,2012-11-26
908999,Fertilizer ratio,肥料要素比率,,2012-11-26
909000,Fertilizer grade,肥料品级,,2012-11-26
909001,Fertilizer formula,肥料配方,,2012-11-26
909002,Fertilizer element,肥料要素,,2012-11-26
909003,Fertilizer,肥料，化学肥料,,2012-11-26
909004,Ferrophosphorus,磷铁,,2012-11-26
909005,Feldspar,长石,,2012-11-26
909006,Feed-O-Weight,自动给料机,,2012-11-26
909007,Feeder,给料机,,2012-11-26
909008,Feces（Fæces）,粪,,2012-11-26
909009,Fauser process,福氏法,,2012-11-26
909010,Farmyard manure,厩肥,,2012-11-26
909011,Farm manure（同 Farm-yard manure）,厩肥,,2012-11-26
909012,Farina flour,榖粉,,2012-11-26
909013,Falling rate period,减速干燥期,,2012-11-26
909014,Extrusion,压挤,,2012-11-26
909015,Excavator,挖料机,,2012-11-26
909016,Extracted bone meat,溶提骨粉,,2012-11-26
909017,Essential element,要素,,2012-11-26
909018,Epuivalent basicity,等值碱度,,2012-11-26
909019,Epuivalent acidity,等值酸度,,2012-11-26
909020,Epuivalent,当量，等值,,2012-11-26
909021,Epsom salt,泻利盐,,2012-11-26
909022,Enzyme,酵素,,2012-11-26
909023,Enrichment,加浓,,2012-11-26
909024,Enriched superphosphate,加料过磷酸钙,,2012-11-26
909025,Elutriation,淘析,,2012-11-26
909026,Elemental-based phosphate,电炉法磷肥,,2012-11-26
909027,Electric furnace process,电炉法,,2012-11-26
909028,Eirich mixer,艾氏混合机,,2012-11-26
909029,Dutch clover（同 White clover）,荷兰三叶草，白三叶草,,2012-11-26
909030,Dust chamber,除尘室,,2012-11-26
909031,Dust collector,除尘器,,2012-11-26
909032,Dunite,橄榄石（新西兰产）,,2012-11-26
909033,Dung,粪尿,,2012-11-26
909034,Dumb-bell crystals,哑铃形晶体,,2012-11-26
909035,Dry-mixing plant,干式混合工厂,,2012-11-26
909036,Dryer-hardener,干燥硬化机,,2012-11-26
909037,Dry application,干施,,2012-11-26
909038,Dry and wet method,干湿并用法,,2012-11-26
909039,Drum mixer,桶型混合器,,2012-11-26
909040,Drillability,滚动性,,2012-11-26
909041,Drill,点施，播种机,,2012-11-26
909042,Drier（Dryer）,干燥剂，干燥机,,2012-11-26
909043,Dried pupa,干蛹,,2012-11-26
909044,Dried fish,干鱼粉,,2012-11-26
909045,Dried blood,干血粉,,2012-11-26
909046,Dressing plant,选包工场,,2012-11-26
909047,Double superphosphate（同 Concentrated superphosphate）,重过磷酸钙,,2012-11-26
909048,Double strength fertilizer,加浓肥料,,2012-11-26
909049,Double roll crusher,双辊压碎机,,2012-11-26
909050,Double manure salts（Sulfate of potash-magnesia）,硫酸钾镁,,2012-11-26
909051,Dorr's thickener,杜氏稠厚器,,2012-11-26
909052,Dorr system,杜氏法,,2012-11-26
909053,Dolomitic limestone,含镁石灰石,,2012-11-26
909054,Dolomite,白云石,,2012-11-26
909055,Dissolved guano,酸解鸟粪肥,,2012-11-26
909056,Dissolved bones compound,酸解多元骨肥,,2012-11-26
909057,Dissolved bones,酸解骨料,,2012-11-26
909058,Displacement phosphate,置换磷矿石,,2012-11-26
909059,Disintegrator,裂碎机,,2012-11-26
909060,Direct fertilizers,直接肥料,,2012-11-26
909061,Direct  application,直接施用,,2012-11-26
909062,Dimagnesium phosphate,磷酸二镁,,2012-11-26
909063,Dihydrate process,（制磷酸）石膏法,,2012-11-26
909064,Dicyandiamide,二氰二胺,,2012-11-26
909065,Dicalcium phosphate,磷酸二钙,,2012-11-26
909066,Diammonium phosphate,磷酸二铵,,2012-11-26
909067,Dextrine,糊精,,2012-11-26
909068,Deweylite,水蛇纹石,,2012-11-26
909069,Denitrifier,硝酸还原微生物,,2012-11-26
909070,Denitrification,硝酸还原作用,,2012-11-26
909071,Deaminization,脱胺作用,,2012-11-26
909072,Den,化成窖,,2012-11-26
909073,Degreased bone,脱胶骨料,,2012-11-26
909074,Degelatinised bone,脱胶骨料,,2012-11-26
909075,Defoliant,脱叶剂,,2012-11-26
909076,Defluorinated tricalcium phosphate,脱氟磷酸三钙,,2012-11-26
909077,Deficiency symptoms,缺肥症状,,2012-11-26
909078,Deep stall method,深厩法,,2012-11-26
909079,Declared compounds,配方公开肥料,,2012-11-26
909080,Cyanide method,氰化物固氮法,,2012-11-26
909081,Cyanamide（同 Calcium cyanamide）,氰氨基化钙,,2012-11-26
909082,Cyanamide process,电石固氮法,,2012-11-26
909083,Cutter,切料机,,2012-11-26
909084,Curing,腐熟，后熟,,2012-11-26
909085,Crystallizer,结晶器,,2012-11-26
909086,Crystallization,结晶,,2012-11-26
909087,Crustacean materials,水产介壳,,2012-11-26
909088,Crushing strength,抗压碎力,,2012-11-26
909089,Crushing,轧碎,,2012-11-26
909090,Crusher,压碎机,,2012-11-26
909091,Crushed bone meal（同 Bone meal）,骨粉,,2012-11-26
909092,Crude fish scrap,粗制鱼肥,,2012-11-26
909093,Cross dressing,追肥,,2012-11-26
909094,Critical water content,临界含水量,,2012-11-26
909095,Crimson clover,深红三叶草,,2012-11-26
909096,Creeping indigo,槐蓝,,2012-11-26
909097,Crane-type excavator,起重式挖料机,,2012-11-26
909098,Cow pea,豇豆,,2012-11-26
909099,Cow manure,牛粪肥,,2012-11-26
909100,Counter-current decantation,对流倾泻法,,2012-11-26
909101,Cottonseed hull flour,棉子壳粉,,2012-11-26
909102,Cottonseed hull ash,棉子壳粉,,2012-11-26
909103,Coprolite,粪化石,,2012-11-26
909104,Copra-cake meal,椰子粕粉,,2012-11-26
909105,Convertor,转化器,,2012-11-26
909106,Converted gas,转化气,,2012-11-26
909107,Conversion factor,转算因数,,2012-11-26
909108,Conversion,转化,,2012-11-26
909109,Continuous process,连续法,,2012-11-26
909110,Continuous den,连续式化成窖,,2012-11-26
909111,Contact process,接触法,,2012-11-26
909112,Contact application,触施,,2012-11-26
909113,Constant rate period,恒速干燥期,,2012-11-26
909114,Conditioner,调和器，调和剂,,2012-11-26
909115,Concentrated superphoshpate,重过磷酸钙,,2012-11-26
909116,Concentrated complete fertilizer,加浓完全肥料,,2012-11-26
909117,Concentrate,精选矿,,2012-11-26
909118,Compressing,压紧,,2012-11-26
909119,Compounding,多元化处理,,2012-11-26
909120,Compounded manure（同 Compound fertilizer）,多元肥料,,2012-11-26
909121,Compound fish manure,多元鱼肥,,2012-11-26
909122,Compound fertilizer,多元肥料,,2012-11-26
909123,Compound ball mill,多室式球磨机,,2012-11-26
909124,Compost bacteria,堆肥菌,,2012-11-26
909125,Compost,堆肥,,2012-11-26
909126,Complex fertilizer,多元化成肥料,,2012-11-26
909127,Complete fertilizer,完全肥料,,2012-11-26
909128,Complete chemical fertilizer,完全化学肥料,,2012-11-26
909129,Compatibility,可合性,,2012-11-26
909130,Commercial fertilizer,商品肥料,,2012-11-26
909131,Combined nitrogen,化合态氮素,,2012-11-26
909132,Collophanite,胶状磷灰石,,2012-11-26
909133,Colloidal phosphate,低级胶状磷矿,,2012-11-26
909134,Collagen,生胶质,,2012-11-26
909135,Cold manure,冷性肥料,,2012-11-26
909136,Coke-oven gas,炼焦炉气,,2012-11-26
909137,Cocoa-acke meal,可可粕粉,,2012-11-26
909138,Coal pyrite（同 Coal brasses）,煤产硫化铁,,2012-11-26
909139,Coal carbonization,煤之碳化,,2012-11-26
909140,Clover,三叶草,,2012-11-26
909141,Closed formula,秘密配方,,2012-11-26
909142,Claude process,柯氏制造法,,2012-11-26
909143,Classifier,选粒器,,2012-11-26
909144,Citric acid test,柠檬酸测定法,,2012-11-26
909145,Citrate soluble,柠檬酸铵可溶性,,2012-11-26
909146,Cinder,熔渣，炉渣,,2012-11-26
909147,Chrysalis cake,蚕蛹粕,,2012-11-26
909148,Chondro-mucoid,软骨黏质,,2012-11-26
909149,Chlor-apatite,氯磷灰石,,2012-11-26
909150,Chinese milk-vetch,紫云英,,2012-11-26
909151,Chilean saltpeter,智利硝,,2012-11-26
909152,Chilean potassium nitrate,智利钾硝,,2012-11-26
909153,Chilean nitrate lf soda,智利钠硝,,2012-11-26
909154,Chilean nitrate,智利硝,,2012-11-26
909155,Chicken manure,鸡粪肥,,2012-11-26
909156,Chenical manure（同 Chemical fertilizer),化学肥料,,2012-11-26
909157,Chemical fertilizer,化学肥料,,2012-11-26
909158,Chemically compounded fertilizers,化成肥料,,2012-11-26
909159,Chemical nitrogenous materials,化学氮肥,,2012-11-26
909160,Check plot,对照区,,2012-11-26
909161,Chamber process,铅室法,,2012-11-26
909162,Chalk,白垩,,2012-11-26
909163,Cementing,粘接,,2012-11-26
909164,Cement kiln dust,水泥窑灰,,2012-11-26
909165,Cement flue dust,水泥窑灰,,2012-11-26
909166,Caustic lime（同 Quick-lime）,生白灰,,2012-11-26
909167,Catalytic fertilizer（同 Indirect fertilizer）,间接肥料,,2012-11-26
909168,Castor pomace（同 Castor meal）,菎麻粕粉,,2012-11-26
909169,Castor meal,菎麻粕粉,,2012-11-26
909170,Casein-apatite,酪素磷灰盐,,2012-11-26
909171,Casale process,克氏法,,2012-11-26
909172,Cascade cooler,折流冷却塔,,2012-11-26
909173,Cartilage,软骨,,2012-11-26
909174,Carr's disintegrator,喀氏粉碎机,,2012-11-26
909175,Carnotite,钒酸钾铀矿,,2012-11-26
909176,Carnallite,光卤石,,2012-11-26
909177,Carbon-nitrogen ratio,碳氮比,,2012-11-26
909178,Carbon-apatite,碳酸磷灰石,,2012-11-26
909179,Ca-Mg-phosphate ratio,含镁熔磷肥,,2012-11-26
909180,Calcium superphosphate,过磷酸钙,,2012-11-26
909181,Calcium sulfate hemihydrate,半水合硫酸钙,,2012-11-26
909182,Calcium sulfate dihydrate,二水合硫酸钙,,2012-11-26
909183,Calcium sodium phosphate,磷酸钙钠,,2012-11-26
909184,Calcium silicon-phosphate,矽磷酸钙,,2012-11-26
909185,Calcium silicate slag,矽酸钙熔渣,,2012-11-26
909186,Calcium pyrophosphate,焦磷酸钙,,2012-11-26
909187,Calcium orthophosphate,正磷酸钙,,2012-11-26
909188,Calcium nitrate,硝酸钙,,2012-11-26
909189,Calcium nitrophosphate（同 Nitrophosphate）,硝磷铵化成肥料,,2012-11-26
909190,Calcium metaphosphate,偏磷酸钙,,2012-11-26
909191,Calcium cyanamide,氰氨基化钙,,2012-11-26
909192,Calcium carbonate,碳酸钙,,2012-11-26
909193,Calcium carbide,碳化钙（电石）,,2012-11-26
909194,Calcite,方解石,,2012-11-26
909195,Calcined phosphate rock,微熔磷矿石,,2012-11-26
909196,Calcined phosphate,微熔磷肥,,2012-11-26
909197,Calcined bone,煆烧骨,,2012-11-26
909198,Caking,结块,,2012-11-26
909199,By-product nitrogen,副产氮肥,,2012-11-26
909200,By-product ammonia,副产氨,,2012-11-26
909201,By-product coke oven,副产炼焦炉,,2012-11-26
909202,Busy season,旺季,,2012-11-26
909203,Burnt lime（同 Quicklime）,生石灰,,2012-11-26
909204,Burnt clay,烧土,,2012-11-26
909205,Bursting pressure,推挤压力,,2012-11-26
909206,Bur clover,刺三叶草,,2012-11-26
909207,Bunker,仓,,2012-11-26
909208,Bulk extractor,定量取料器,,2012-11-26
909209,Bulk,散装,,2012-11-26
909210,Bucket elevator,斗氏升送机,,2012-11-26
909211,Broadfield den,百氏化成窖,,2012-11-26
909212,Broadcast,撒施,,2012-11-26
909213,Briquetting,压块处理,,2012-11-26
909214,Bran,麸,,2012-11-26
909215,Brimstone,硫黄石,,2012-11-26
909216,Brad bean（同 Horse bean）,蚕豆,,2012-11-26
909217,Boulder（bowlder）phosphate,块状磷矿石,,2012-11-26
909218,Bottom application,底施,,2012-11-26
909219,Borax,硼砂,,2012-11-26
909220,Bone tankage,骨肉粉,,2012-11-26
909221,Bone superphosphate,骨制过磷酸钙,,2012-11-26
909222,Bone phosphate of lime（B.P.L）,骨质磷酸三钙，正磷酸三钙,,2012-11-26
909223,Bone meal,骨粉,,2012-11-26
909224,Bone fertilizer,骨肥,,2012-11-26
909225,Bone flour,细骨粉,,2012-11-26
909226,Bone dust（同 Bone flour）,细骨粉,,2012-11-26
909227,Bone compounds,骨制品,,2012-11-26
909228,Bone charcoal（同 Bone black）,骨炭,,2012-11-26
909229,Bone char（同 Bone black）,骨炭,,2012-11-26
909230,Bone black,骨炭,,2012-11-26
909231,Bone ash,骨灰,,2012-11-26
909232,Bohara clover（同 White melilot）,白种甜苜蓿,,2012-11-26
909233,Bokharaklee（同 White melilot）,白种甜苜蓿,,2012-11-26
909234,Blue lupine,青花羽扇豆,,2012-11-26
909235,Blow-run gas,鼓风气,,2012-11-26
909236,Blood tankage,干血粉,,2012-11-26
909237,Blood pondrette,血干粪,,2012-11-26
