ID,英文名稱,中文名稱,圖片,更新日期
446909,exhaust valve,排出阀,,2012-11-26
446910,exhaust steam heating,废蒸气加热,,2012-11-26
446911,exhaust pulp,废渣,,2012-11-26
446912,exhaust pipe,排气管；排水管,,2012-11-26
446913,exhaust nozzle,排气喷嘴；排水喷嘴,,2012-11-26
446914,exhaust fan,排气扇,,2012-11-26
446915,exhaust,排气装置；废气,,2012-11-26
446916,exhalation,蒸发；蒸气；呼出,,2012-11-26
446917,exencephaly,露脑畸形,,2012-11-26
446918,excretion,排泄（作用）,,2012-11-26
446919,excreta,排泄物,,2012-11-26
446920,excrescence,赘生物；赘疣,,2012-11-26
446921,excrement,排泄物,,2012-11-26
446922,excochleation,匙刮法；刮除法,,2012-11-26
446923,exclusion,排除；不相容,,2012-11-26
446924,excition,兴奋（作用）；激发（作用）,,2012-11-26
446925,excitement,激动；兴奋,,2012-11-26
446926,excitatory postsynaptic potential,兴奋性突触后电位,,2012-11-26
446927,excitatory,激动性,,2012-11-26
446928,excitation energy,激发能,,2012-11-26
446929,excitation,兴奋,,2012-11-26
446930,excitant food,刺激性食品；兴奋性食品,,2012-11-26
446931,excitant,兴奋药,,2012-11-26
446932,excitability,兴奋性,,2012-11-26
446933,excision,切除；删除,,2012-11-26
446934,excipient,赋形剂,,2020-05-07
446935,exchange diffusion,交换扩散,,2012-11-26
446936,exchange coefficient,交换系数,,2012-11-26
446937,exchange chromatography,交换层析（法）,,2012-11-26
446938,exchange capacity,交换（容）量,,2012-11-26
446939,excess air ratio,过量空气比,,2012-11-26
446940,excess air,过量空气,,2012-11-26
446941,excess,过度；过量,,2012-11-26
446942,excarnation,除肉,,2012-11-26
446943,exarticulation,脱臼,,2012-11-26
446944,exarthrima; luxation,脱骱,,2012-11-26
446945,exanthema,疹,,2012-11-26
446946,examination， vaginal,阴道检查,,2012-11-26
446948,examination， digital,指诊,,2012-11-26
446949,examination,检查,,2012-11-26
446950,exaltation,狂妄,,2012-11-26
446951,ewe lamb,雌羔羊,,2012-11-26
446952,ewe hog; ewe hogg(et),女绵羊,,2012-11-26
446953,ewe,母绵羊,,2012-11-26
446954,evulsion,摘除（法）；撕除,,2012-11-26
446955,evolution,演化,,2012-11-26
446956,evoked potential,诱发电位,,2012-11-26
446957,evocator,诱发物；诱发剂,,2012-11-26
446958,eviscerator,去（内）脏机,,2012-11-26
446959,evisceration,内脏摘出（术）,,2012-11-26
446960,eviscerated carcass,去（内）脏屠体,,2012-11-26
446961,evening milk,夕乳,,2012-11-26
446962,even texture,均匀质地,,2012-11-26
446963,evaporator-cooler; evaporative cooler,蒸发式冷却器,,2012-11-26
446964,evaporator,蒸发器,,2012-11-26
446965,evaporativity,蒸发力；蒸发率,,2012-11-26
446966,evaporative power,蒸发能力,,2012-11-26
446967,evaporative critical temperature,蒸发临界温度,,2012-11-26
446968,evaporative cooler,蒸发式冷却器,,2012-11-26
446969,evaporation pressure,蒸发压力,,2012-11-26
446970,evaporation heat,汽化热,,2012-11-26
446971,evaporation capacity,蒸发（容量）,,2012-11-26
446972,evaporation,蒸发,,2012-11-26
446973,evaporating pan,蒸发锅,,2012-11-26
446974,evaporating dish,蒸发皿,,2012-11-26
446975,evaporated skimmed milk,脱脂炼乳；脱脂蒸发乳,,2012-11-26
446976,evaporated residue,蒸发残留物,,2012-11-26
446977,evaporated milk,蒸发乳,,2012-11-26
446978,evaporability,可蒸发性,,2012-11-26
446980,euzoonosis,真型人畜共同传染病 ,,2012-11-26
446981,eutrophia; eutrophy,营养正常；优良营养,,2012-11-26
446982,euthanasia,安乐死,,2012-11-26
446983,eutectoid point,类共溶点,,2012-11-26
446984,eutectoid,共析晶；类共溶体,,2012-11-26
446985,eutectic temperature,共溶液温度,,2012-11-26
446986,eutectic solution,共溶液,,2012-11-26
446987,eutectic point,共熔点,,2012-11-26
446988,eutectic mixture,共熔混合物,,2012-11-26
446989,eutectic ice,冰晶,,2012-11-26
446990,eutectic crystal,共晶,,2012-11-26
446991,eutectic brine,共熔盐水,,2012-11-26
446992,eustachian tube,耳咽管；欧氏管,,2012-11-26
446993,European wild boar; Sus scrofa,欧洲野猪,,2012-11-26
446994,European Union {=EU},欧盟,,2020-04-29
446995,European mouflon; Ovis orientalis,欧洲摩弗仑羊,,2012-11-26
446996,European feed unit,欧洲饲料单位,,2012-11-26
446997,European Economic Community {=EEC},欧洲经济共同体,,2020-04-29
446998,European cattle,欧洲牛,,2020-04-28
446999,European bison,欧洲野牛,,2020-05-08
447000,eupnea,呼吸正常；平静呼吸,,2012-11-26
447001,euploidy,整倍（染色）体,,2012-11-26
447002,euphagia,饮食正常,,2012-11-26
447003,euperistalsis,蠕动正常,,2012-11-26
447004,eupepsia; eupepsy,消化良好,,2012-11-26
447005,euosmia,嗅觉正常；舒爽气味,,2012-11-26
447006,Eumycota; Eumycophata,真菌门,,2012-11-26
447007,eumycete,真菌,,2012-11-26
447008,eumorphism,细胞形态正常,,2012-11-26
447009,eukeratin,优角蛋白；真角蛋白,,2012-11-26
447010,eukaryote,真核细胞,,2012-11-26
447011,euglycemia,血糖常态,,2012-11-26
447012,euglobulin,优球蛋白；真球蛋白,,2012-11-26
447013,eugenics,优生学,,2012-11-26
447014,eugenia,丁香,,2012-11-26
447015,eucrasia,体质正常,,2012-11-26
447016,eucolloid,真胶体,,2012-11-26
447017,Euchlaena mexicana,大刍草,,2020-05-12
447019,etistaxis,鼻出血,,2020-05-13
447020,etiology,病因学,,2012-11-26
447021,etiolation,褪色,,2012-11-26
447022,etiocholanolone,还原睾固酮,,2012-11-26
447023,ethylenedicarboxylic acid,琥珀酸,,2020-05-07
447024,ethylenediaminetetraacetic acid {=EDTA},乙二胺四醋酸,,2020-04-28
447025,ethylene oxide,环氧乙烷,,2012-11-26
447026,ethylene glycol,乙二醇,,2012-11-26
447027,ethylation,乙基化（作用）,,2012-11-26
447028,ethylaminesulfonic acid,牛胆胺磺酸；乙胺磺酸,,2012-11-26
447029,ethylamine,乙胺,,2012-11-26
447030,ethyl cinnamate,桂皮酸乙酯,,2012-11-26
447031,ethyl cellulose,乙基纤维素,,2012-11-26
447032,ethyl aminobenzoate,胺苯甲酸乙酯,,2020-04-27
447033,ethyl alcohol,乙醇；酒精,,2020-05-11
447034,ethoxyquin,乙氧喹,,2012-11-26
447035,ethoxycinnamic acid,乙氧桂皮酸,,2012-11-26
447036,ethostasis,行为抑制,,2012-11-26
447037,ethology,行为学,,2012-11-26
447038,ethmoid bone,筛骨,,2012-11-26
447039,etherification,醚化（作用）,,2012-11-26
447040,ethereal oil; etherial oil,芳香油；香精油；挥发油,,2012-11-26
447041,ether; ethyl ether; ethyl oxide,乙醚,,2012-11-26
447042,ether extract,（乙）醚萃取物,,2012-11-26
447043,ether alcohol,醚醇,,2012-11-26
447044,ethene; ethylene,乙烯,,2012-11-26
447045,ethanolysis,醇解,,2012-11-26
