ID,英文名稱,中文名稱,圖片,更新日期
67916,protocell,原始细胞,,2012-11-26
67917,PROTOCARDIINAE,原鸟尾蛤亚科,,2012-11-26
67918,PROTOBIONTA;PROTISTA PROTOBRANCHIA,原鳃目,,2012-11-26
67919,Protobatrachus ,原蟾（属）,,2012-11-26
67920,protist,原生生物,,2012-11-26
67921,Protiguanodon ,原禽龙（属）,,2012-11-26
67922,prothrombin,凝血酶原,,2012-11-26
67923,prothorax,前胸,,2012-11-26
67924,prothoracicotropic hormone,前胸腺促进激素,,2012-11-26
67925,prothoracic theca,前胸鞘,,2012-11-26
67926,prothoracic somite,前胸节,,2012-11-26
67927,prothoracic gland,前胸腺,,2012-11-26
67928,prothoracic bristle,前胸刚毛,,2012-11-26
67929,prothoracic,前胸的,,2012-11-26
67930,Proteus ,洞螈；变形杆菌（属）,,2012-11-26
67931,protestis; Bidder's organ,前睪,,2012-11-26
67932,Proterozoic era,元生代,,2012-11-26
67933,Proterosuchus ,原鳄（属）,,2012-11-26
67934,PROTEROSUCHIA,前鳄亚目,,2012-11-26
67935,proterostomians,前口动物,,2012-11-26
67936,proterosoma,前体部,,2012-11-26
67937,proterogynous; protogynous,雌性先熟,,2012-11-26
67938,proteroglyphic teeth,前沟牙；槽状毒牙,,2012-11-26
67939,proteroglyphic snakes,前沟牙蛇类,,2012-11-26
67940,Protergyrinus ,蜥椎（属）,,2012-11-26
67941,protergum,前胸背板,,2012-11-26
67942,protergite,前盾片,,2012-11-26
67943,proterandry,雄性先熟,,2020-03-09
67944,proteose,蛋白【月+示】,,2012-11-26
67945,proteolytic enzyme,蛋白分解酶；蛋白酶,,2020-03-13
67946,proteolysis,蛋白溶解作用,,2012-11-26
67947,proteolysin,蛋白溶解素,,2012-11-26
67948,proteolipin,蛋白脂,,2012-11-26
67949,PROTEOCEPHALOIDEA,杯头目,,2012-11-26
67950,PROTENTOMON,原昆虫,,2012-11-26
67951,PROTENTOMOBRYIDAE,原角跳虫科,,2012-11-26
67952,protembryo,胚前期,,2012-11-26
67953,Proteles cristatus ,土狼,,2012-11-26
67954,Proteles ,土狼（属）,,2012-11-26
67955,proteism,善变性,,2012-11-26
67956,proteinuria,蛋白尿,,2020-03-11
67957,proteinoid microsphere,类蛋白质微粒,,2012-11-26
67958,proteinogen,蛋白原；朊原,,2012-11-26
67959,proteinkinase,蛋白激酶,,2012-11-26
67960,proteinemia,蛋白血症,,2012-11-26
67961,proteinase,蛋白酶,,2012-11-26
67962,protein urea,蛋白尿,,2020-03-11
67963,protein synthesis,蛋白质合成,,2012-11-26
67964,protein molecules,蛋白质分子,,2012-11-26
67965,protein hormones,蛋白质激素,,2012-11-26
67966,protein,蛋白质；朊,,2012-11-26
67967,PROTEIDEA,洞螈目,,2012-11-26
67968,PROTEIDAE,泥螈科,,2012-11-26
67969,proteid; protein,蛋白质,,2012-11-26
67970,protective vaccination,保护接种,,2012-11-26
67971,protective tissue,保护组织,,2012-11-26
67972,protective layer,保护层,,2012-11-26
67973,protective inhibition,保护性抑制,,2012-11-26
67974,protective coloration; apatetic coloration,保护色,,2012-11-26
67975,protective bird,保护的鸟,,2012-11-26
67976,protective antibodies,保护性抗体,,2012-11-26
67977,protective animal,保护的动物,,2012-11-26
67978,protease,蛋白酶；朊酶,,2020-03-13
67979,protaspis,三叶虫幼虫,,2012-11-26
67980,protarsus,前跗节；前肢附节,,2012-11-26
67981,Protapirus ,原貘（属）,,2012-11-26
67982,protanoia,红色盲,,2012-11-26
67983,protandry,雄性先熟,,2020-03-09
67984,protandric hermaphrodite,雄性先熟之雌雄同体；先阳雌雄同体,,2012-11-26
67985,protandric,雄性先熟的,,2012-11-26
67986,protamine insulin,鱼精蛋白胰岛素,,2012-11-26
67987,protamine,鱼精蛋白,,2012-11-26
67988,PROTACANTHOPTERGII,原棘鳍鱼总目,,2012-11-26
67989,prostomium,前唇；口前节,,2012-11-26
67990,prostomial disc,口前盘,,2012-11-26
67991,prostoma; prostomata,胚孔；原口,,2012-11-26
67992,prosthetic group,辅成基,,2012-11-26
67993,prosternum; presternum,前胸腹片,,2012-11-26
67994,prostatitis,摄护腺炎；前列腺炎,,2012-11-26
67995,prostatic utricle; prostatic vesicle,摄护腺囊,,2012-11-26
67996,prostatic plexus,摄护腺（神经）丛,,2012-11-26
67997,prostatic duct,摄护腺管,,2012-11-26
67998,prostatic carcinoma,摄护腺癌；前列腺癌,,2012-11-26
67999,prostatic,摄护腺的,,2012-11-26
68000,prostate gland,摄护腺；前列腺,,2012-11-26
68001,prostate cancer,摄护腺癌；前列腺癌,,2012-11-26
68002,prostate,摄护腺；前列腺,,2012-11-26
68003,prostalia,突出针骨,,2012-11-26
68004,prostaglandin (PG),摄护腺素；前列腺素,,2012-11-26
68005,prospyle,流入口；前幽门孔,,2012-11-26
68006,PROSOPYGH,前肛类,,2012-11-26
68007,PROSOMIAE,原猴亚目,,2012-11-26
68008,prosoma; cephalothorax,前体部,,2012-11-26
68009,prosocoel,前脑腔；前体腔,,2012-11-26
68010,PROSOBRANCHIA,前鳃亚纲,,2012-11-26
68011,prosiphon,前吸管,,2012-11-26
68012,prosimians; PROSIMII,原猴类,,2012-11-26
68013,PROSIMIAE,原猴亚目,,2012-11-26
68014,prosethmoid,前筛骨,,2012-11-26
68015,prosecretin,胰泌激素原,,2012-11-26
68016,proscolex (pl.proscolices),幼绦虫,,2012-11-26
68017,PROSAUROPODA,原蜥脚类,,2012-11-26
68018,propylene glycol,丙二醇,,2012-11-26
68019,propygidium,臀前背片,,2012-11-26
68020,propupa,前蛹,,2020-03-09
68021,propterygium,前鳍基骨；前鳍骨；前鳍基软骨,,2012-11-26
68022,proprioceptor,本受器,,2012-11-26
68023,proprioceptive impulse,本受器冲动,,2012-11-26
68024,proprioceptive ending,本受器（神经）末梢,,2012-11-26
68025,proprioception,本体感受,,2012-11-26
68026,proprioceptive,本受器的,,2012-11-26
68027,proporphyrin,原紫质；原卟啉,,2012-11-26
68028,propodosoma,前肢体部,,2012-11-26
68029,propodium,腹足前部；前伸腹节,,2012-11-26
68030,propodite,次前肢节（跗节）；第六附肢节；胫节,,2012-11-26
68031,propneustic type,前气门式,,2012-11-26
68032,Propliopethecus ,原猴（属）,,2012-11-26
68033,propleuron,前胸侧板,,2012-11-26
68034,Propithecus verreauxi ,（白背）跳狐猴,,2012-11-26
68035,Propithecus diadema,黑背跳狐猴,,2012-11-26
68036,Propithecus ,跳狐猴（属）,,2012-11-26
68037,propionic acid,丙酸；甲基乙酸,,2012-11-26
68038,prophylactic inoculation,预防接种,,2012-11-26
68039,prophase,前期,,2012-11-26
68040,prophage,原噬菌体,,2012-11-26
68041,propes,原足；伪脚；腹脚,,2020-03-09
68042,propatagium; prepatagium,前翅膜,,2012-11-26
68043,propanediol,丙二醇,,2012-11-26
68044,Propalaeochoerus ,原古猪（属）,,2012-11-26
68045,propagulum,繁殖芽；蕃殖芽,,2012-11-26
68046,propagation,繁殖；增殖蕃殖,,2012-11-26
68047,prootic myotomes,耳前肌原节,,2012-11-26
68048,prootic,前耳骨,,2012-11-26
68049,proopiomelanocortin; POMC,前脑啡黑细胞促素皮促素,,2012-11-26
68050,prooestrus; proestrum,动情前期,,2012-11-26
68051,pronymphal membrane,原稚虫膜,,2012-11-26
68052,pronucleus,原核；前核,,2012-11-26
68053,pronuclei,原核仁,,2012-11-26
68054,Pronuba ,丝兰蛾（属）,,2012-11-26
68055,pronotum,前背板,,2012-11-26
68056,pronghorn,分叉虚角；叉角羚羊,,2012-11-26
68057,pronephros; pronephron,原肾；前肾,,2012-11-26
68058,pronephric tubule,原肾细管,,2012-11-26
68059,pronephric segment,原肾节,,2012-11-26
68060,pronephric duct; arghinephric duct,原肾输管,,2012-11-26
68061,pronephric chamber,原肾室,,2012-11-26
68062,pronephric capsule,原肾囊,,2012-11-26
68063,pronephric,原肾的,,2012-11-26
68064,pronator muscle,旋前肌,,2012-11-26
68065,promotor,启动子,,2012-11-26
68066,promorphology,基本形态学,,2012-11-26
68067,promontorium tympani,鼓岬；鼓前角,,2012-11-26
68068,promontorium (pl.promontoria),岬；角,,2012-11-26
68069,promitosis,原始有丝分裂,,2012-11-26
68070,promitochondria,原粒线体,,2012-11-26
68071,prominentia,凸；隆,,2012-11-26
68072,prominent vertebra,隆椎,,2012-11-26
68073,prominence of posterior ampulla,后罍隆,,2012-11-26
68074,Promethichthys prometheus ,紫金鱼,,2012-11-26
68075,prometamorphosis,前变态,,2012-11-26
68076,prometabola,前变态类,,2012-11-26
68077,Promerycochoerus ,岳齿兽（属）,,2012-11-26
68078,PROMEROPIDAE,食蜜鸟科,,2012-11-26
68079,proloculum,前房,,2012-11-26
68080,proline; prolin,呲咯甲酸；脯胺酸,,2012-11-26
68081,prolinase,脯胺酸胜酶,,2012-11-26
68082,proliferation,增殖；增生,,2012-11-26
68083,prolidase,醯脯胺蛋白酶,,2012-11-26
68084,proleg,原足；伪脚；腹脚,,2020-03-09
68085,prolapse of uterus,子宫下垂,,2012-11-26
68086,prolapse of rectum; prolupsus recti,直肠下垂,,2012-11-26
68087,prolapse (L. prolapsus),脱落；下垂,,2012-11-26
68088,prolan; chorionis gonadotrophin,绒膜性腺促进激素,,2012-11-26
