ID,英文名稱,中文名稱,圖片,化學式,更新日期
622972,ethyl stannic acid,乙锡酸,,"<Font html:Color=""#000000"">C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">SnO·OH</Font>",2012-11-26
622973,ethyl selenide,[二]乙硒；[二]乙基硒,,"<Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Se</Font>",2012-11-26
622974,ethyl mercuric iodide,碘乙汞；碘乙基汞,,"<Font html:Color=""#000000"">HgIC</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub>",2012-11-26
622975,ethyl orthosilicate,[正]矽酸乙酯{四乙氧矽},,"<Font html:Color=""#000000"">Si(OC</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
622976,ethyl cadmium; diethyl cadmium ,[二]乙镉；[二]乙基镉,,"<Font html:Color=""#000000"">Cd(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
622977,ethyl cacodylic acid,二乙胂酸,,"<Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">AsO(OH)</Font>",2012-11-26
622978,ethyl arsenite,亚砷酸乙酯,,"<Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">AsO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
622979,ethyl arsenate,砷酸乙酯,,"<Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">AsO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
622980,ethoxytriethylsilane,三乙基乙氧基矽烷,,"<Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">SiOC</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub>",2012-11-26
622981,ethoxyboron dichloride,二氯化乙氧硼,,"<Font html:Color=""#000000"">B(OC</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)Cl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
622982,ethanearsonic acid; ethylarsonic acid,乙胂酸,,"<Font html:Color=""#000000"">C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">AsO(OH)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
622983,erbium sulfate,硫酸铒,,"<Font html:Color=""#000000"">Er</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
622984,erbium oxychloride,氧氯化铒,,ErOCl,2012-11-26
622985,erbium perchlorate,过氯酸铒,,"<Font html:Color=""#000000"">Er(ClO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
622986,erbium oxide,氧化铒(III) {三氧化二铒},,"<Font html:Color=""#000000"">Er</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
622987,erbium nitrate,硝酸铒(III),,"<Font html:Color=""#000000"">Er(NO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
622988,erbium oxalate,草酸铒(III)；乙酸铒(III),,"<Font html:Color=""#000000"">Er</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
622989,erbium hydroxide,氢氧化铒(III),,"<Font html:Color=""#000000"">Er(OH)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
622990,erbium fluoride,氟化铒(III) {三氟化铒},,"<Font html:Color=""#000000"">ErF</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
622991,erbium chloride,氯化铒(III) {三氯化铒},,"<Font html:Color=""#000000"">ErCl</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
622992,erbium acetate,乙酸铒；醋酸铒,,"<Font html:Color=""#000000"">Er(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">COO)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
622993,erbium bromide,溴化铒(III) {三溴化铒},,"<Font html:Color=""#000000"">ErBr</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
622994,erbium,铒,,Er,2012-11-26
622996,einsteinium,𰾭,,Es,2012-11-26
622997,eosin,曙红,,"<Font html:Color=""#000000"">C</Font><Sub><Fonthtml:Color=""#000000"">20</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">Br</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">Na</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
622998,dysprosium sulfate,硫酸镝,,"<Font html:Color=""#000000"">Dy</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(SO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
622999,dysprosium selenate,硒酸镝,,"<Font html:Color=""#000000"">Dy</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(SeO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623000,dysprosium perchlorate,过氯酸镝,,"<Font html:Color=""#000000"">Dy(ClO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623001,dysprosium oxide,氧化镝 {三氧化二镝},,"<Font html:Color=""#000000"">Dy</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623002,dysprosium oxalate,草酸镝；乙二酸镝,,"<Font html:Color=""#000000"">Dy</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623003,dysprosium orthophosphate,[正]磷酸镝,,"<Font html:Color=""#000000"">DyPO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
623004,dysprosium nitrate,硝酸镝,,"<Font html:Color=""#000000"">Dy(NO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623005,dysprosium fluoride,氟化镝,,"<Font html:Color=""#000000"">DyF</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623006,dysprosium chromate,铬酸镝,,"<Font html:Color=""#000000"">Dy</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(CrO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623007,dysprosium chloride,氯化镝,,"<Font html:Color=""#000000"">DyCl</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623008,dysprosium carbonate,碳酸镝,,"<Font html:Color=""#000000"">Dy</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(CO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623009,dysprosium bromate,溴酸镝,,"<Font html:Color=""#000000"">Dy(BrO</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623010,dysprosium acetylacetonate,乙醯丙酮镝,,"<Font html:Color=""#000000"">Dy(C</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623011,dysprosium acetate,乙酸镝；醋酸镝,,"<Font html:Color=""#000000"">Dy(C</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623012,dubnium,【金+杜】,,Db,2012-11-26
623013,dysprosium,镝,,Dy,2012-11-26
623014,di-α-naphthyltin,二-α-萘锡,,"<Font html:Color=""#000000"">Sn(C</Font><Sub><Fonthtml:Color=""#000000"">10</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623015,divanadium silicide,[一]矽化[二]钒,,"<Font html:Color=""#000000"">V</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Si</Font>",2012-11-26
623016,divanadium monosilicide,一矽化二钒,,"<Font html:Color=""#000000"">V</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Si</Font>",2012-11-26
623017,ditungsten trisilicide,三矽化二钨,,"<Font html:Color=""#000000"">W</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Si</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623018,ditungsten mononitride,一氮化二钨,,"<Font html:Color=""#000000"">W</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">N</Font>",2012-11-26
623019,ditungsten dinitride,二氮化二钨,,"<Font html:Color=""#000000"">W</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">N</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623020,ditungsten carbide,碳化二钨,,"<Font html:Color=""#000000"">W</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">C</Font>",2012-11-26
623021,dithionous acid,二亚硫磺酸,,"<Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">S</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
623022,dithionic acid,二硫磺酸,,"<Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">S</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
623023,di-p-xylyltin,二(对-二甲苯)锡；二(对-茬)锡,,"<Font html:Color=""#000000"">Sn(CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2021-09-28
623024,di-p-tolyltin,二(对甲苯)锡；二(对【草(之上)+叨】)锡,,"<Font html:Color=""#000000"">Sn(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">CH</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623025,dipropyltin diiodide,二碘化二丙锡,,"<Font html:Color=""#000000"">Sn(C</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">I</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623026,dipropyltin difluoride,二氟化二丙锡,,"<Font html:Color=""#000000"">Sn(C</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">F</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623027,dipropyltin dichloride,二氯化二丙锡,,"<Font html:Color=""#000000"">Sn(C</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Cl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623028,dipropyltin dibromide,二溴化二丙锡,,"<Font html:Color=""#000000"">Sn(C</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Br</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623029,dipropylmercury,二丙汞；二丙基汞,,"<Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Hg</Font>",2012-11-26
623030,dipropylcadmium,二丙镉,,"<Font html:Color=""#000000"">Cd(C</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623031,dipotassium hydrogen phosphate,磷酸氢二钾,,"<Font html:Color=""#000000"">K</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">HPO</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub>",2012-11-26
623032,diphosphoric(IV) acid,二磷(IV)酸,,"<Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">P</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub>",2012-11-26
623033,diphosphoric acid; pyrophosphoric acid,焦磷酸 {三缩二原磷酸},,"<Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">4</Font></Sub><Font html:Color=""#000000"">P</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font><Sub><Fonthtml:Color=""#000000"">7</Font></Sub>",2012-11-26
623034,diphenylzinc,二苯锌,,"<Font html:Color=""#000000"">Zn(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623035,diphenyltin oxide,二苯氧化锡,,"<Font html:Color=""#000000"">Sn(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font>",2012-11-26
623036,diphenyltin hydroxychloride,氯氢氧化二苯锡,,"<Font html:Color=""#000000"">Sn(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">(OH)Cl</Font>",2012-11-26
623037,diphenyltin diiodide,二碘化二苯锡,,"<Font html:Color=""#000000"">Sn(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">I</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623038,diphenyltin difluoride,二氟化二苯锡,,"<Font html:Color=""#000000"">Sn(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">F</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623039,diphenyltin dichloride,二氯化二苯锡,,"<Font html:Color=""#000000"">Sn(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Cl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623040,diphenyltin dibromide,二溴化二苯锡,,"<Font html:Color=""#000000"">Sn(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Br</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623041,diphenyltin,二苯锡(II)；二苯锡,,"<Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Sn</Font>",2012-11-26
623042,diphenylselenium dichloride,二氯化二苯硒,,"<Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">SeCl</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub>",2012-11-26
623043,phenylphosphonic acid,苯[基]异亚磷酸,,<p>(C<sub>6</sub>H<sub>5</sub>)PO(OH)<sub>2</sub></p>,2012-11-26
623044,diphenylphosphine,二苯膦,,"<Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">PH</Font>",2012-11-26
623045,diphenylmercury,二苯汞,,"<Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Hg</Font>",2012-11-26
623046,diphenylmagnesium,二苯镁,,"<Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Mg</Font>",2012-11-26
623047,diphenyllselenide,二苯硒,,"<Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Se</Font>",2012-11-26
623048,diphenylcyanoarsine,二苯氰胂,,"<Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">AsCN</Font>",2012-11-26
623049,diphenylchloroarsine,二苯氯胂,,"<Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">AsCl</Font>",2012-11-26
623050,diphenylboron bromide,溴化二苯硼,,"<Font html:Color=""#000000"">B(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">Br</Font>",2012-11-26
623051,diphenylarsine trichloride,三氯化二苯胂,,"<Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">AsCl</Font><Sub><Fonthtml:Color=""#000000"">3</Font></Sub>",2012-11-26
623052,diphenylarsine sulfide,硫化二苯胂,,"<Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">AsS</Font>",2012-11-26
623053,diphenylarsine oxychloride,氧氯化二苯胂,,"<Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">AsOCl</Font>",2012-11-26
623054,diphenylarsine oxide,氧化二苯胂,,"<Font html:Color=""#000000"">[(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">As]</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">O</Font>",2012-11-26
623055,diphenylarsine,二苯胂,,"<Font html:Color=""#000000"">(C</Font><Sub><Fonthtml:Color=""#000000"">6</Font></Sub><Font html:Color=""#000000"">H</Font><Sub><Fonthtml:Color=""#000000"">5</Font></Sub><Font html:Color=""#000000"">)</Font><Sub><Fonthtml:Color=""#000000"">2</Font></Sub><Font html:Color=""#000000"">AsH</Font>",2012-11-26
