ID,英文名稱,中文名稱,圖片,更新日期
20271713,32-bit application,32 位元应用；32 位元应用软体,,2023-01-17
20271714,32-bit chip,32 位元晶片,,2023-01-17
20271715,32-bit color depth,32 位元色彩深度,,2023-01-17
20271716,32-bit compatibility mode,32 位元相容性模式,,2023-01-17
20271717,32-bit computer,32 位元电脑,,2023-01-17
20271718,32-bit computing,32 位元计算,,2023-01-17
20271719,32-bit CPU,32 位元中央处理器,,2023-01-17
20271720,32-bit driver,32 位元驱动器,,2023-01-17
20271721,32-bit file access,32 位元档案存取,,2023-01-17
20271722,32-bit file allocation table,32 位元档案配置表,,2023-01-17
20271723,32-bit legacy mode,32 位元传统模式,,2023-01-17
20271724,32-bit memory chip,32 位元记忆晶片,,2023-01-17
20271725,32-bit operating system,32 位元作业系统,,2023-01-17
20271726,32-bit processing,32 位元处理,,2023-01-17
20271727,32-bit processor,32 位元处理器,,2023-01-17
20271728,32-bit version,32 位元版本,,2023-01-17
20271729,32-bit video card,32 位元视讯卡,,2023-01-17
20271730,32-bit window,32 位元视窗软体,,2023-01-17
20271731,32-bit word,32 位元字组,,2023-01-17
20271732,35 mm film,35 毫米影片,,2023-01-17
20271733,386 enhance mode,386增强模式,,2023-01-17
20271734,386SPART.PAR,386SPART.PAR 隐藏档案,,2023-01-17
20271735,3-bit byte,3 位元的位元组,,2023-01-17
20271736,3-car unit,三车组,,2023-01-17
20271737,3COM,3COM 公司,,2023-01-17
20271738,3Com Corporation,3Com 公司,,2023-01-17
20271739,3-cube connected,3 立方体连接,,2023-01-17
20271740,3D accelerator,3D 加速器,,2023-01-17
20271741,3D anaglyph,立体浮雕；3D 浮雕,,2023-01-17
20271742,3D animation,三维动画,,2023-01-17
20271743,3D audio,3D 声频,,2023-01-17
20271744,3D Blu-ray,三维蓝光光碟,,2023-01-17
20271745,3D browser,三维浏览器,,2023-01-17
20271746,3D CAD,3D 电脑辅助设计,,2023-01-17
20271747,3D chat,3D 网路聊天系统,,2023-01-17
20271748,3D cinema,3D 电影,,2023-01-17
20271749,3D computer animation,三维电脑动画,,2023-01-17
20271750,3D digitizer,3D 数化器,,2023-01-17
20271751,3D Fax,3D 传真,,2023-01-17
20271752,3D gaming,3D 竞赛,,2023-01-17
20271753,3D glasses,3D 眼镜,,2023-01-17
20271754,3D graphics,3D 图形,,2023-01-17
20271755,3D graphics pipeline,3D 图形管线,,2023-01-17
20271756,3D imaging,3D 成像,,2023-01-17
20271757,3D immersion,3D 融入,,2023-01-17
20271758,3D matrix metering,三度空间矩阵计量,,2023-01-17
20271759,3D memory,3D 记忆体,,2023-01-17
20271760,3D modeling,三维塑模,,2023-01-17
20271761,3D modes,3D 模式,,2023-01-17
20271762,3D mouse,三度空间滑鼠；3D滑鼠,,2023-01-17
20271763,3D movie,立体电影；3D 电影,,2023-01-17
20271764,3D NOW,AMD公司的3D图型技术,,2023-01-17
20271765,3D passthrough,三维透通,,2023-01-17
20271766,3D personal printer,3D 个人列印机,,2023-01-17
20271767,3D pipeline,3D 管线,,2023-01-17
20271768,3D pixel,三维像素,,2023-01-17
20271769,3D positional sound,3D 位置音响,,2023-01-17
20271770,3D printer,3D 列印机,,2023-01-17
20271771,3D printing,3D 列印,,2023-01-17
20271772,3D printing materials,3D 列印材料,,2023-01-17
20271773,3D rendering,3D 渲染,,2023-01-17
20271774,3D secure,3D 保全,,2023-01-17
20271775,3D sensing,3D感测,,2023-01-17
20271776,3D shutter glasses,3D 快门眼镜,,2023-01-17
20271777,3D software,三维软体,,2023-01-17
20271778,3D sound,立体音响；3D 音响,,2023-01-17
20271779,3D stacking memory,3D 堆叠记忆体,,2023-01-17
20271780,3D stereo,立体身历声；3D 身历声,,2023-01-17
20271781,3D stereoscopic video,3D 立体视讯,,2023-01-17
20271782,3D studio,3D 摄影室；3D 工作室,,2023-01-17
20271783,3D summary,3D 汇总,,2023-01-17
20271784,3D sync,3D 同步,,2023-01-17
20271785,3D tablet,3D 输入板,,2023-01-17
20271786,3D tag volume,三维标签体,,2023-01-17
20271787,3D touch,3D 触控,,2023-01-17
20271788,3D TV,3D 电视,,2023-01-17
20271789,3D TV glasses,3D 电视眼镜,,2023-01-17
20271790,3D types,3D 型式,,2023-01-17
20271791,3D video,3D 视讯,,2023-01-17
20271792,3D viewer,3D 观察器,,2023-01-17
20271793,3D virtual world,3D 虚拟世界,,2023-01-17
20271794,3D vision,3D 视觉,,2023-01-17
20271795,3D visualization,3D 视觉化,,2023-01-17
20271796,3-dB bandwidth,3 分贝频宽,,2023-01-17
20271797,3-dimensional,三维；三度空间,,2023-01-17
20271798,3DNow!,3DNow! 浮点指令集,,2023-01-17
20271799,3DO,3DO 技术,,2023-01-17
20271800,3G,第三代无线通讯技术,,2023-01-17
20271801,3G adapter,第三代无线通讯技术配接器；3G 转接器,,2023-01-17
20271802,3G card,3G 卡,,2023-01-17
20271803,3G cellular modem,第三代无线通讯胞状数据机,,2023-01-17
20271804,3G core network,第三代无线通讯核心网路,,2023-01-17
20271805,3G dongle,第三代无线通讯伺服器钥,,2023-01-17
20271806,3G extender,第三代无线通讯延伸器,,2023-01-17
20271807,3G modem,第三代无线通讯数据机,,2023-01-17
20271808,3G network,第三代无线通讯网路,,2023-01-17
20271809,3G phone,第三代无线通讯电话,,2023-01-17
20271810,3G sharing,第三代无线通讯共享,,2023-01-17
20271811,3G wireless,3G 无线,,2023-01-17
20271812,3G/4G cellular modem,3G/4G 蜂巢式调变解调器,,2023-01-17
20271813,3G/4G sharing,3G/4G 共享,,2023-01-17
20271814,3GB barrier,3GB 屏障,,2023-01-17
20271815,3GB memory limit,3GB 记忆体极限,,2023-01-17
20271817,3rd generation language,第三代语言,,2023-01-17
20271818,3rd Generation Wireless,第 3 代无线技术通信,,2023-01-17
20271819,3rd party,第三方,,2023-01-17
20271820,3-tier application,三层式应用,,2023-01-17
20271821,3-tier architecture,三层式架构,,2023-01-17
20271822,3-way reach forklift truck,三向式堆高机,,2023-01-17
20271823,3-way reach forklift truck battery charger,三向式堆高机电池充电器　,,2023-01-17
20271824,Ⅲ-Ⅴ compound semiconductor,三五族化合物半导体,,2023-01-17
20271825,4.5G,第 4.5 代,,2023-01-17
20271826,404 error,404 错误,,2023-01-17
20271827,431A,431A 插头,,2023-01-17
20271828,4510,4510 处理机,,2023-01-17
20271829,4700 Support Facility,4700 支援设施,,2023-01-17
20271830,473L Query,473L 查询语言,,2023-01-17
20271831,48-bit word,48 位元字组,,2023-01-17
20271832,49L key,49L 钥匙,,2023-01-17
20271833,4-bit bipolar microprocessor slice,4 位元双极性微处理机截片,,2023-01-17
20271834,4-bit byte,4 位元的位元组,,2023-01-17
20271835,4-bit color,4 位元色彩,,2023-01-17
20271836,4-bit cyclic redundancy check,4 位元循环冗余检查,,2023-01-17
20271837,4bone,IPv4 之暱称,,2023-01-17
20271838,4-foot tuned loop,4 呎调谐回路,,2023-01-17
20271839,4-foot untuned loop,4 呎非调谐回路,,2023-01-17
20271840,4G extender,4G 扩充器,,2023-01-17
20271841,4G modem,4G 数据机,,2023-01-17
20271842,4G network,4G 网路,,2023-01-17
20271843,4G sharing,4G共享,,2023-01-17
20271844,4G to Wi-Fi,4G 至 Wi-Fi,,2023-01-17
20271845,4G wireless,4G 无线,,2023-01-17
20271847,4K 3D TV,4K 3D 电视,,2023-01-17
20271848,4k Blu-ray player,4k 蓝光播放机,,2023-01-17
20271849,4K camera,4K 摄影机,,2023-01-17
20271850,4K format,4K 格式,,2023-01-17
20271851,4K HDTV,4K 高画质电视,,2023-01-17
20271852,4K monitor,4K 监视器,,2023-01-17
20271853,4K movies,4K 电影,,2023-01-17
20271854,4k passthrough,4k 传递,,2023-01-17
20271855,4K resolution,4K 解析度,,2023-01-17
20271856,4K TV,4K 电视机,,2023-01-17
20271857,4K Ultra HD,4K 超高画质,,2023-01-17
20271858,4K upscaling,4K 升级,,2023-01-17
20271859,4K video,4K 视讯,,2023-01-17
20271860,4K x 2K,4K 乘 2K,,2023-01-17
20271861,4mm tape,4mm 磁带,,2023-01-17
20271862,4NT,命令指令,,2023-01-17
20271863,4-pass color,4 通颜色,,2023-01-17
20271864,4-pass color printer,4 通彩色印表机,,2023-01-17
20271865,4th generation language,第 4 代语言,,2023-01-17
20271866,4-way,4 路,,2023-01-17
20271867,4wire ear & mouth trunk unit{=4W E&M},四蕊通话路径卡,,2023-01-17
20271868,4-wire normal quality,4 线正规品质,,2023-01-17
20271869,5 GHz,五十亿赫兹,,2023-01-17
20271870,5 GHz band,5 GHz 频带,,2023-01-17
20271871,5 nines,五个九（99.999%）,,2023-01-17
