ID,英文名稱,中文名稱,圖片,更新日期
136594,radar tracking station,雷达追踪站,,2012-11-26
136595,radar target simulator (RTS),雷达目标模拟器,,2012-11-26
136596,radar target marker,雷达目标标示器,,2012-11-26
136597,radar target designation (RTD),雷达目标标示器,,2012-11-26
136598,radar target designation (RTD) control,雷达目标标定控制,,2012-11-26
136599,radar target,雷达目标,,2012-11-26
136600,radar surveillance,雷达监视,,2012-11-26
136601,radar storm detection,雷达风暴侦测,,2012-11-26
136602,radar sonde,雷达送;雷达探空仪,,2012-11-26
136603,radar silence,雷达静默,,2012-11-26
136604,radar signature,雷达特征,,2012-11-26
136605,radar signal film,雷达讯号影片,,2012-11-26
136606,radar service,雷达服务,,2012-11-26
136607,radar separation standards,雷达隔离标准,,2012-11-26
136608,radar sensors,深测雷达,,2012-11-26
136610,radar screen,雷达屏幕,,2012-11-26
136611,radarscope photography,雷达幕录影,,2012-11-26
136612,radarscope overlay,雷达幕重叠,,2012-11-26
136613,radarscope,雷达幕;雷达显示器,,2012-11-26
136614,radar scanner,雷达扫描天线,,2012-11-26
136615,radar scan,雷达扫描,,2012-11-26
136616,radar return,雷达回波,,2012-11-26
136617,radar resolution,雷达解析度,,2012-11-26
136618,radar response,雷达反应,,2012-11-26
136619,radar report,雷达报告,,2012-11-26
136620,radar repeat-back guidance,雷达回报导引,,2012-11-26
136621,radar reflectivity,雷达反射率,,2012-11-26
136622,radar reconnaissance,雷达侦察,,2012-11-26
136623,radar receiver,雷达接收机,,2012-11-26
136624,radar rating,雷达检定,,2012-11-26
136625,radar ranging,雷达测距,,2012-11-26
136626,radar range marker,雷达距离标尺,,2012-11-26
136627,radar pulse,雷达脉波,,2012-11-26
136628,radar prediction,雷达预测,,2012-11-26
136629,radar position symbol (RPS),雷达位置符号,,2012-11-26
136630,radar plot,雷达标示,,2012-11-26
136631,radar pilotage,雷达地标航行,,2012-11-26
136632,radar picket escort,雷达哨护航,,2012-11-26
136633,radar picket,雷达哨,,2012-11-26
136634,radar netting unit,雷达网装备,,2012-11-26
136635,radar netting station,雷达网中心站,,2012-11-26
136636,radar netting,雷达网,,2012-11-26
136637,radar navigator,雷达领航员,,2012-11-26
136638,radar navigation guidance,雷达导航,,2012-11-26
136639,radar navigation chart,雷达航图,,2012-11-26
136640,radar navigation aid,雷达助航设施,,2012-11-26
136641,radar navigation,雷达导航,,2012-11-26
136642,radar nautical mile,雷达浬,,2012-11-26
136643,radar monitoring,雷达监控,,2012-11-26
136644,radar monitored departure,雷达监控离场,,2012-11-26
136645,radar mile,雷达哩,,2012-11-26
136646,radar meteorology,雷达气象学,,2012-11-26
136647,radar mapping,雷达制图,,2012-11-26
136648,radar map,雷达地图,,2012-11-26
136649,radar lock-on,雷达锁定,,2012-11-26
136650,radar intelligence item,雷达情报项目,,2012-11-26
136651,radar imagery,雷达显像,,2012-11-26
136652,radar illumination,雷达照射,,2012-11-26
136653,radar identified aircraft,雷达鉴定飞机,,2012-11-26
136654,radar horizon,雷达地平,,2012-11-26
136655,radar homing and warning system (RHWS),雷达归向与警示系统,,2012-11-26
136656,radar homing,雷达归向,,2012-11-26
136657,radar handoff,雷达交管,,2012-11-26
136658,radar gunlaying,雷达瞄准,,2012-11-26
136659,radar-guided weapon system (RGWS),雷达导向武器系统,,2012-11-26
136660,radar fusing,雷达信号比对,,2012-11-26
136661,radar fuzing,雷达引信,,2012-11-26
136662,radar flight-following,雷达航情守望,,2012-11-26
136663,radar fix,雷达定位,,2012-11-26
136664,radar fire,雷达火网,,2012-11-26
136665,radar-equipped inertial navigation system (Reins),雷达惯性导航系统,,2012-11-26
136666,radar equation,雷达方程,,2012-11-26
136667,radar element,雷达组件,,2012-11-26
136668,radar electronic scan technique (REST),雷达电子扫描技术,,2012-11-26
136669,radar echo,雷达回波,,2012-11-26
136670,radar drift,雷达推算偏流,,2012-11-26
136671,radar Doppler automatic navigation (radan),雷达都普勒自动导航仪,,2012-11-26
136672,radar display,雷达显示,,2012-11-26
136673,radar disk,雷达盘,,2012-11-26
136674,radar data processing,雷达数据,,2012-11-26
136675,radar coverage,雷达涵盖,,2012-11-26
136676,radar cross-section (RCS),雷达截面积,,2012-11-26
136677,radar countermeasure (RCM),雷达反制,,2012-11-26
136678,radar controlled departure,雷达管制离场,,2012-11-26
136679,radar control area,雷达管制区域,,2012-11-26
136680,radar control,雷达管制,,2012-11-26
136681,radar contact,雷达接触,,2012-11-26
136682,radar clutter,雷达杂波,,2012-11-26
136683,radar climatology,雷达气候学,,2012-11-26
136684,radar check point,雷达校对点,,2012-11-26
136685,radar chart,雷达航图,,2012-11-26
136686,radar boresight line,雷达天线轴,,2012-11-26
136687,radar bombsight,雷达投弹瞄准具,,2012-11-26
136688,radar bombing,雷达轰炸,,2012-11-26
136689,radar blip identification message (RBI),雷达回波识别信号,,2012-11-26
136690,radar beacon (racon),雷达信标,,2012-11-26
136691,radar arrival,雷达到场,,2012-11-26
136692,radar approach control (RAPCON),雷达进场管制,,2012-11-26
136693,radar approach aid (RAD),雷达进场辅助,,2012-11-26
136694,radar approach,雷达进场,,2012-11-26
